insert into vendas values (20160823, 173343, 31, 47, 60, 27, 29, 'FS 568335082/7824', 'R 909460221/6212');
insert into vendas values (20170915, 123135, 60, 26, 77, 59, 11, 'FS 394841685/2867', 'R 734155088/0931');
insert into vendas values (20170504, 41424, 22, 4, 5, 47, 25, 'FS 313397779/5972', 'R 356277164/1735');
insert into vendas values (20161130, 22504, 30, 54, 53, 63, 9, 'FS 140297632/8748', 'R 812520799/7457');
insert into vendas values (20160816, 193847, 58, 11, 9, 51, 26, 'FS 898612482/8754', 'R 919004633/3839');
insert into vendas values (20160927, 231558, 26, 14, 44, 49, 24, 'FS 522009686/6732', 'R 275032255/7774');
insert into vendas values (20170617, 222436, 19, 55, 45, 36, 30, 'FS 226127972/9153', 'R 895917772/4698');
insert into vendas values (20160620, 212056, 56, 4, 69, 13, 2, 'FS 974076902/8530', 'R 381140655/7552');
insert into vendas values (20170325, 64205, 10, 34, 29, 45, 36, 'FS 175424273/6162', 'R 033929717/0522');
insert into vendas values (20160524, 130654, 7, 73, 43, 44, 31, 'FS 530707196/5623', 'R 746422096/1829');
insert into vendas values (20170702, 111114, 43, 61, 75, 53, 12, 'FS 586728936/3690', 'R 537481474/4494');
insert into vendas values (20161002, 64503, 26, 98, 72, 93, 9, 'FS 200055218/2223', 'R 342870417/0640');
insert into vendas values (20160217, 42334, 14, 54, 10, 33, 9, 'FS 614262623/8652', 'R 897306300/0455');
insert into vendas values (20160424, 30822, 6, 30, 81, 71, 30, 'FS 734612282/0892', 'R 342450651/0530');
insert into vendas values (20171012, 10033, 65, 93, 68, 47, 14, 'FS 395399305/9642', 'R 088746840/0149');
insert into vendas values (20160413, 75802, 36, 25, 14, 75, 21, 'FS 573029692/8404', 'R 794631556/4237');
insert into vendas values (20160930, 70807, 31, 43, 39, 35, 15, 'FS 562666741/5117', 'R 066737287/7839');
insert into vendas values (20160326, 42934, 18, 50, 74, 78, 19, 'FS 881454487/5145', 'R 485393032/4587');
insert into vendas values (20171005, 62101, 32, 8, 48, 24, 22, 'FS 888481429/2388', 'R 114948711/6401');
insert into vendas values (20171017, 181508, 48, 79, 42, 5, 25, 'FS 459150198/2623', 'R 897379714/6233');
insert into vendas values (20170618, 00951, 14, 94, 6, 62, 11, 'FS 304838823/7735', 'R 327964368/6577');
insert into vendas values (20171106, 161008, 54, 4, 50, 95, 5, 'FS 225558816/2444', 'R 289261124/2595');
insert into vendas values (20161030, 205808, 6, 96, 43, 21, 18, 'FS 381382147/6905', 'R 962824259/9692');
insert into vendas values (20171116, 215614, 34, 83, 6, 76, 10, 'FS 024135352/5175', 'R 544281972/0099');
insert into vendas values (20160209, 194821, 55, 94, 17, 11, 35, 'FS 574438562/9440', 'R 489270339/1115');
insert into vendas values (20170714, 91005, 30, 60, 2, 81, 11, 'FS 916500126/1925', 'R 444880277/3155');
insert into vendas values (20160807, 34825, 2, 99, 16, 93, 11, 'FS 545529575/5642', 'R 738151547/7707');
insert into vendas values (20170405, 151010, 38, 38, 95, 54, 24, 'FS 951138523/6426', 'R 963823231/0443');
insert into vendas values (20170719, 122959, 35, 65, 16, 43, 7, 'FS 492891949/3608', 'R 634880848/9983');
insert into vendas values (20160902, 92819, 68, 44, 83, 18, 1, 'FS 920633257/9490', 'R 883405736/0644');
insert into vendas values (20160307, 145153, 25, 20, 68, 40, 9, 'FS 649441360/5116', 'R 122189830/9638');
insert into vendas values (20161024, 203816, 6, 71, 79, 25, 7, 'FS 997673600/2364', 'R 965484878/1656');
insert into vendas values (20170911, 193210, 5, 61, 94, 28, 23, 'FS 435806217/3188', 'R 955837768/1179');
insert into vendas values (20171003, 220736, 69, 90, 86, 50, 20, 'FS 321963346/2174', 'R 010775424/8370');
insert into vendas values (20170404, 20511, 42, 17, 65, 74, 36, 'FS 707396983/7110', 'R 308207184/4837');
insert into vendas values (20160529, 94653, 28, 83, 76, 44, 4, 'FS 479800983/0413', 'R 573598894/0929');
insert into vendas values (20160106, 51107, 13, 13, 13, 86, 5, 'FS 965229288/5889', 'R 271051479/9322');
insert into vendas values (20160105, 11722, 27, 97, 96, 54, 7, 'FS 394446386/5098', 'R 091654606/5233');
insert into vendas values (20170928, 83035, 31, 17, 63, 41, 6, 'FS 548596884/6081', 'R 949677271/1402');
insert into vendas values (20161102, 22857, 64, 25, 72, 31, 31, 'FS 669687642/8086', 'R 208230746/1414');
insert into vendas values (20160522, 70808, 8, 6, 48, 47, 13, 'FS 025025080/1236', 'R 144651967/9565');
insert into vendas values (20170124, 14931, 20, 11, 53, 40, 18, 'FS 943056146/5669', 'R 292189888/5471');
insert into vendas values (20170618, 231309, 33, 55, 60, 53, 20, 'FS 689982263/6695', 'R 301419659/5655');
insert into vendas values (20170320, 151102, 54, 15, 39, 11, 23, 'FS 391492378/8848', 'R 070527172/6307');
insert into vendas values (20170929, 165739, 12, 53, 27, 78, 10, 'FS 676692239/3606', 'R 704682556/8961');
insert into vendas values (20170825, 135003, 24, 93, 35, 30, 29, 'FS 362198753/1271', 'R 132755328/3008');
insert into vendas values (20170922, 151035, 5, 73, 58, 51, 28, 'FS 408746146/4463', 'R 411079548/4315');
insert into vendas values (20160326, 202255, 9, 13, 90, 13, 21, 'FS 769475936/5341', 'R 019276040/8046');
insert into vendas values (20161214, 180319, 49, 88, 99, 91, 6, 'FS 855871791/3873', 'R 580139765/7680');
insert into vendas values (20170110, 104729, 24, 63, 40, 92, 25, 'FS 276459432/4975', 'R 369283106/1881');
insert into vendas values (20160809, 220745, 56, 57, 61, 38, 20, 'FS 070353287/2341', 'R 801100795/5949');
insert into vendas values (20170619, 143918, 46, 21, 84, 95, 2, 'FS 546723506/2723', 'R 545197191/8844');
insert into vendas values (20160426, 15515, 24, 53, 51, 70, 8, 'FS 392718557/9954', 'R 776468607/6004');
insert into vendas values (20170128, 214944, 27, 79, 53, 84, 30, 'FS 120685684/3520', 'R 752053649/5128');
insert into vendas values (20171019, 61353, 22, 27, 4, 2, 2, 'FS 718810572/3511', 'R 227454412/8892');
insert into vendas values (20170113, 22744, 6, 45, 25, 45, 6, 'FS 312375613/2828', 'R 070791252/1791');
insert into vendas values (20171107, 145812, 64, 68, 59, 61, 12, 'FS 516818118/1767', 'R 997413482/3132');
insert into vendas values (20171003, 91309, 36, 92, 18, 79, 4, 'FS 292728711/2477', 'R 538829653/0077');
insert into vendas values (20170521, 142831, 59, 77, 65, 33, 34, 'FS 533457528/3635', 'R 136649394/7079');
insert into vendas values (20170818, 10034, 12, 25, 76, 43, 32, 'FS 499204161/5008', 'R 255384018/8007');
insert into vendas values (20160103, 133208, 42, 26, 32, 87, 8, 'FS 719192543/4499', 'R 586496038/2120');
insert into vendas values (20170105, 161339, 9, 18, 32, 46, 7, 'FS 543409023/2652', 'R 847099457/2341');
insert into vendas values (20160107, 182154, 7, 23, 81, 68, 27, 'FS 273908073/2940', 'R 792445848/9922');
insert into vendas values (20170212, 181008, 42, 19, 25, 23, 1, 'FS 927946010/4885', 'R 102758781/6365');
insert into vendas values (20161018, 233138, 33, 88, 33, 11, 16, 'FS 133215590/6201', 'R 745575956/0151');
insert into vendas values (20170211, 173838, 12, 45, 89, 28, 3, 'FS 543961227/2778', 'R 771665486/5912');
insert into vendas values (20160109, 231954, 22, 2, 51, 81, 24, 'FS 793288041/1517', 'R 068247896/1508');
insert into vendas values (20160530, 65856, 69, 55, 93, 89, 6, 'FS 635359527/3570', 'R 175678358/3396');
insert into vendas values (20171109, 102532, 5, 47, 18, 86, 11, 'FS 113472608/5074', 'R 814537605/4581');
insert into vendas values (20161204, 181010, 47, 38, 22, 73, 19, 'FS 339844748/2046', 'R 098901101/1635');
insert into vendas values (20170529, 142456, 6, 63, 36, 89, 3, 'FS 187299155/3990', 'R 216989950/8262');
insert into vendas values (20161113, 200515, 27, 70, 63, 6, 8, 'FS 831130802/4015', 'R 105866882/0345');
insert into vendas values (20160701, 05635, 35, 33, 69, 6, 25, 'FS 053065713/3734', 'R 115585252/6456');
insert into vendas values (20171205, 92812, 10, 9, 71, 14, 33, 'FS 377534477/7229', 'R 903873936/2850');
insert into vendas values (20170717, 95424, 42, 45, 4, 15, 16, 'FS 431522139/0637', 'R 966665750/4242');
insert into vendas values (20170607, 41247, 68, 54, 100, 13, 16, 'FS 209040317/5394', 'R 930453998/0019');
insert into vendas values (20161005, 143443, 67, 49, 2, 100, 33, 'FS 026199399/7498', 'R 558459316/4070');
insert into vendas values (20170607, 132613, 2, 57, 75, 25, 36, 'FS 740955016/9321', 'R 515112310/7527');
insert into vendas values (20170825, 113217, 57, 55, 41, 57, 12, 'FS 894351052/9936', 'R 918474375/4682');
insert into vendas values (20170225, 152307, 50, 92, 86, 49, 27, 'FS 368908910/5038', 'R 160025127/0161');
insert into vendas values (20160107, 202224, 12, 41, 2, 30, 7, 'FS 398324041/1977', 'R 769321007/8286');
insert into vendas values (20160921, 04548, 13, 9, 57, 91, 29, 'FS 905179571/1550', 'R 800602615/3666');
insert into vendas values (20160319, 64606, 46, 12, 6, 38, 6, 'FS 921082433/6313', 'R 251961688/6120');
insert into vendas values (20160415, 142848, 3, 57, 50, 36, 2, 'FS 026250955/6693', 'R 055296914/8425');
insert into vendas values (20170127, 165312, 51, 27, 64, 40, 28, 'FS 013361381/8550', 'R 296976620/1552');
insert into vendas values (20170712, 101240, 9, 26, 27, 1, 12, 'FS 562521478/1562', 'R 199337483/3375');
