insert into vendas values (20161126, 233304, 52, 28, 57, 54, 21, 'FS 625666527/0058', 'R 510961390/6144');
insert into vendas values (20170613, 200737, 68, 42, 91, 71, 9, 'FS 431439044/6654', 'R 378888088/1691');
insert into vendas values (20160525, 191455, 45, 97, 91, 37, 29, 'FS 899691927/6889', 'R 715367693/3559');
insert into vendas values (20170602, 45934, 7, 92, 70, 63, 6, 'FS 132054846/1784', 'R 462467380/1170');
insert into vendas values (20171021, 35515, 44, 60, 86, 64, 7, 'FS 863140948/7749', 'R 598381322/8651');
insert into vendas values (20161023, 210754, 54, 40, 74, 67, 5, 'FS 560294247/7554', 'R 692782646/3374');
insert into vendas values (20160710, 160308, 27, 4, 100, 81, 11, 'FS 413420974/7678', 'R 152905913/4840');
insert into vendas values (20170518, 12055, 17, 9, 56, 60, 31, 'FS 607728237/2431', 'R 352984783/3259');
insert into vendas values (20170528, 185035, 38, 92, 65, 40, 3, 'FS 540333860/3443', 'R 474148143/5157');
insert into vendas values (20171225, 110802, 11, 92, 75, 16, 21, 'FS 864709547/7397', 'R 996270346/0867');
insert into vendas values (20170928, 203211, 17, 70, 6, 83, 3, 'FS 967805709/8642', 'R 313153953/2998');
insert into vendas values (20160326, 64102, 33, 17, 94, 82, 21, 'FS 779554977/7970', 'R 690731552/2801');
insert into vendas values (20170601, 43247, 26, 3, 97, 72, 24, 'FS 215899808/5835', 'R 435024680/1735');
insert into vendas values (20160501, 94405, 14, 71, 48, 13, 10, 'FS 505451944/9817', 'R 753230037/4291');
insert into vendas values (20170731, 31943, 59, 95, 68, 75, 6, 'FS 583513786/0926', 'R 763407548/2682');
insert into vendas values (20170720, 93852, 46, 52, 54, 1, 26, 'FS 029988473/9850', 'R 719697415/5418');
insert into vendas values (20170324, 124121, 1, 68, 19, 95, 2, 'FS 655671363/7452', 'R 920136784/2122');
insert into vendas values (20161021, 121632, 15, 82, 8, 28, 10, 'FS 745647659/9170', 'R 712079750/5627');
insert into vendas values (20170321, 143832, 33, 48, 94, 29, 18, 'FS 293160539/2657', 'R 050835681/8398');
insert into vendas values (20160607, 41729, 55, 61, 79, 64, 23, 'FS 762550708/0896', 'R 803247033/5001');
insert into vendas values (20170912, 121425, 57, 77, 54, 10, 19, 'FS 809258937/3337', 'R 106189012/6967');
insert into vendas values (20171029, 54045, 37, 53, 79, 64, 11, 'FS 309125604/9280', 'R 954470257/6629');
insert into vendas values (20170323, 110803, 59, 58, 44, 100, 34, 'FS 035911136/5242', 'R 752091481/6881');
insert into vendas values (20161007, 52227, 17, 100, 71, 96, 6, 'FS 130015627/8675', 'R 060903896/2167');
insert into vendas values (20160910, 212207, 9, 32, 86, 56, 17, 'FS 311577179/3029', 'R 472904264/4074');
insert into vendas values (20170313, 65221, 40, 96, 41, 96, 9, 'FS 479722865/5445', 'R 646389757/9680');
insert into vendas values (20161014, 43446, 9, 7, 46, 91, 1, 'FS 691584847/7572', 'R 353846631/8946');
insert into vendas values (20170710, 33100, 2, 18, 55, 20, 11, 'FS 513345497/3941', 'R 925713463/5107');
insert into vendas values (20160730, 132611, 10, 6, 49, 62, 18, 'FS 104851451/1507', 'R 851290638/5587');
insert into vendas values (20161124, 80130, 45, 47, 10, 17, 36, 'FS 560002865/1064', 'R 115523380/4889');
insert into vendas values (20160214, 165330, 43, 88, 44, 47, 28, 'FS 692663801/2860', 'R 197153746/3386');
insert into vendas values (20161104, 120733, 1, 83, 19, 50, 19, 'FS 307905935/7916', 'R 990873577/8548');
insert into vendas values (20170425, 203700, 44, 36, 63, 63, 13, 'FS 487546955/5336', 'R 946234270/7112');
insert into vendas values (20161015, 191443, 56, 65, 78, 14, 3, 'FS 961343023/0996', 'R 352025579/2873');
insert into vendas values (20160807, 193309, 34, 49, 83, 49, 2, 'FS 853965738/2962', 'R 483650063/7789');
insert into vendas values (20170825, 75540, 28, 61, 98, 23, 25, 'FS 505361523/0728', 'R 535246001/7239');
insert into vendas values (20170819, 180629, 37, 46, 35, 3, 19, 'FS 168370163/8072', 'R 385003727/7180');
insert into vendas values (20170705, 140904, 47, 57, 1, 73, 23, 'FS 231184167/0976', 'R 373992438/3760');
insert into vendas values (20161020, 74158, 37, 74, 52, 100, 26, 'FS 224413076/7364', 'R 712726038/3927');
insert into vendas values (20160608, 92948, 35, 67, 59, 16, 34, 'FS 141445305/1333', 'R 055988925/4260');
insert into vendas values (20160103, 202729, 48, 78, 3, 19, 33, 'FS 662437478/5279', 'R 038896637/5301');
insert into vendas values (20170215, 211417, 66, 38, 35, 22, 25, 'FS 085419346/0288', 'R 016334461/6583');
insert into vendas values (20170723, 115412, 53, 38, 91, 48, 13, 'FS 399849983/4067', 'R 761078419/4362');
insert into vendas values (20170722, 211959, 26, 90, 59, 43, 27, 'FS 667819338/6220', 'R 693402008/7068');
insert into vendas values (20160606, 94253, 18, 9, 9, 14, 20, 'FS 844734796/0406', 'R 905202197/0037');
insert into vendas values (20170413, 193811, 37, 68, 88, 60, 10, 'FS 277310373/5128', 'R 674304300/3033');
insert into vendas values (20170520, 164414, 13, 40, 53, 69, 34, 'FS 194363298/0543', 'R 312679870/7807');
insert into vendas values (20170326, 64927, 34, 57, 95, 74, 30, 'FS 657951781/7548', 'R 686516943/7579');
insert into vendas values (20160916, 225323, 4, 35, 78, 53, 18, 'FS 054446248/5252', 'R 454839941/6461');
insert into vendas values (20160113, 40216, 28, 14, 51, 79, 9, 'FS 671874830/7397', 'R 627808467/1543');
insert into vendas values (20170828, 85412, 14, 29, 99, 30, 19, 'FS 105325154/2597', 'R 323249156/7333');
insert into vendas values (20160613, 175408, 31, 67, 76, 39, 26, 'FS 676276559/5171', 'R 110341415/2696');
insert into vendas values (20170723, 122929, 47, 6, 59, 64, 15, 'FS 192521375/0256', 'R 282018850/9346');
insert into vendas values (20160510, 60339, 62, 35, 18, 97, 12, 'FS 485569868/1789', 'R 811574300/2800');
insert into vendas values (20170112, 170936, 59, 34, 32, 36, 15, 'FS 072623345/1672', 'R 423403424/3151');
insert into vendas values (20170119, 94727, 59, 22, 73, 1, 21, 'FS 862188128/9211', 'R 666832953/0822');
insert into vendas values (20170621, 211013, 8, 50, 71, 36, 21, 'FS 917805602/2635', 'R 661736872/4378');
insert into vendas values (20160511, 04050, 10, 23, 49, 14, 8, 'FS 693924868/8333', 'R 391944283/4886');
insert into vendas values (20160929, 63353, 11, 38, 11, 64, 3, 'FS 679970481/4840', 'R 674103493/7578');
insert into vendas values (20171019, 34919, 11, 67, 52, 31, 26, 'FS 806606480/0293', 'R 718346813/7045');
insert into vendas values (20170530, 174004, 38, 91, 36, 41, 13, 'FS 338374795/4524', 'R 250132783/4404');
