insert into vendas values (20170415, 13122, 41, 2, 1, 44, 26, 'FS 813521906/4567', 'R 423728323/0002');
insert into vendas values (20170501, 233458, 35, 34, 24, 9, 36, 'FS 484784860/4879', 'R 975658859/0572');
insert into vendas values (20160229, 155711, 50, 38, 47, 12, 2, 'FS 847391925/1563', 'R 212930848/7681');
insert into vendas values (20161006, 104558, 35, 2, 97, 46, 1, 'FS 934763047/4664', 'R 437671036/4671');
insert into vendas values (20170227, 210718, 10, 85, 28, 61, 22, 'FS 970976807/4292', 'R 421486896/4425');
insert into vendas values (20170531, 145406, 53, 53, 24, 52, 2, 'FS 435907586/7949', 'R 296105673/5857');
insert into vendas values (20161116, 64841, 1, 46, 36, 35, 1, 'FS 030350852/6548', 'R 458302466/5728');
insert into vendas values (20160304, 235730, 26, 48, 67, 29, 17, 'FS 325615174/5838', 'R 220379425/4478');
insert into vendas values (20161209, 14559, 61, 59, 26, 89, 20, 'FS 638703859/5779', 'R 939053330/5690');
insert into vendas values (20161007, 173322, 6, 6, 22, 47, 32, 'FS 113505455/7135', 'R 388839974/9455');
insert into vendas values (20160114, 101922, 53, 86, 95, 82, 8, 'FS 186562679/6282', 'R 910404096/7542');
insert into vendas values (20160502, 143334, 55, 66, 29, 97, 8, 'FS 228484208/1395', 'R 996539100/3034');
insert into vendas values (20160413, 201024, 34, 100, 96, 5, 33, 'FS 448379178/9131', 'R 909270110/8242');
insert into vendas values (20170222, 74257, 69, 33, 97, 63, 6, 'FS 315335362/5592', 'R 268008856/1641');
insert into vendas values (20170125, 90203, 34, 25, 28, 34, 32, 'FS 121374748/2573', 'R 019380548/4450');
insert into vendas values (20170916, 30846, 65, 85, 59, 77, 3, 'FS 729492276/1195', 'R 045564371/8915');
insert into vendas values (20171120, 112013, 45, 80, 27, 75, 27, 'FS 884735628/1977', 'R 549289515/3840');
insert into vendas values (20170807, 200040, 10, 8, 51, 54, 11, 'FS 751366868/3153', 'R 216750917/2158');
insert into vendas values (20160209, 52737, 4, 29, 92, 48, 15, 'FS 414178896/9160', 'R 522305607/6092');
insert into vendas values (20170503, 111106, 51, 97, 23, 92, 10, 'FS 863912532/7228', 'R 536820504/6538');
insert into vendas values (20161110, 55633, 30, 67, 7, 28, 36, 'FS 713866269/1610', 'R 475969554/5610');
insert into vendas values (20171011, 15902, 50, 67, 7, 50, 11, 'FS 096246284/8638', 'R 134928816/1659');
insert into vendas values (20170223, 100558, 19, 56, 2, 26, 3, 'FS 411723112/9466', 'R 013286879/8675');
insert into vendas values (20161217, 94727, 58, 52, 95, 82, 34, 'FS 473950540/3145', 'R 207175028/9319');
insert into vendas values (20160211, 220604, 57, 56, 58, 76, 18, 'FS 837965506/7452', 'R 090686680/8907');
insert into vendas values (20160320, 203028, 36, 76, 24, 16, 3, 'FS 106376484/4736', 'R 859231611/4625');
insert into vendas values (20161020, 100002, 40, 22, 28, 27, 35, 'FS 823136599/5960', 'R 316596682/4316');
insert into vendas values (20170308, 210803, 6, 37, 12, 56, 21, 'FS 844976772/5493', 'R 885216680/4613');
insert into vendas values (20160219, 123159, 57, 94, 44, 34, 32, 'FS 684565592/6034', 'R 096646912/4701');
insert into vendas values (20160708, 205000, 64, 47, 32, 35, 8, 'FS 043952249/1052', 'R 880295983/5422');
insert into vendas values (20171227, 173458, 16, 33, 34, 77, 11, 'FS 389502687/2081', 'R 525573170/3102');
insert into vendas values (20170612, 235612, 69, 27, 93, 68, 20, 'FS 768383282/2030', 'R 679611368/1563');
insert into vendas values (20160209, 130050, 4, 19, 68, 44, 14, 'FS 959160455/8222', 'R 172861224/4290');
insert into vendas values (20170227, 12130, 10, 6, 28, 38, 4, 'FS 744070027/9570', 'R 430599067/4398');
insert into vendas values (20170316, 41602, 63, 48, 86, 83, 22, 'FS 855912385/5704', 'R 664709636/7563');
insert into vendas values (20161002, 120037, 24, 25, 24, 24, 27, 'FS 929070977/1702', 'R 333468505/9585');
insert into vendas values (20160607, 105345, 51, 60, 6, 17, 31, 'FS 447421317/8881', 'R 050060755/7424');
insert into vendas values (20171103, 95041, 51, 35, 83, 14, 19, 'FS 316310160/5165', 'R 729746114/6766');
insert into vendas values (20161226, 00824, 21, 11, 35, 86, 31, 'FS 556852267/9713', 'R 562905544/7440');
insert into vendas values (20171013, 05451, 15, 76, 93, 61, 10, 'FS 046580012/2985', 'R 014312561/3598');
insert into vendas values (20161006, 210704, 57, 78, 40, 82, 29, 'FS 870018386/0950', 'R 579717816/3316');
insert into vendas values (20160727, 00016, 47, 63, 43, 93, 7, 'FS 536608699/1046', 'R 588116412/0106');
insert into vendas values (20160306, 105148, 69, 57, 99, 96, 17, 'FS 877458350/8843', 'R 626186337/8978');
insert into vendas values (20170301, 225601, 57, 68, 15, 73, 30, 'FS 553550274/1727', 'R 136125313/1478');
insert into vendas values (20170110, 05412, 43, 3, 75, 58, 29, 'FS 534186943/3228', 'R 920148411/1857');
insert into vendas values (20170829, 15329, 62, 14, 48, 16, 8, 'FS 520077293/4387', 'R 852793031/9755');
insert into vendas values (20160424, 75248, 25, 38, 31, 45, 35, 'FS 443408687/5846', 'R 849449957/3016');
insert into vendas values (20160916, 00328, 2, 39, 15, 95, 20, 'FS 197882635/2526', 'R 760100012/6449');
insert into vendas values (20170922, 100726, 54, 31, 95, 7, 14, 'FS 149806736/0100', 'R 575171844/6048');
insert into vendas values (20160407, 61146, 15, 55, 4, 30, 3, 'FS 519590922/3619', 'R 980468991/8535');
insert into vendas values (20170521, 20115, 15, 10, 40, 45, 18, 'FS 125625185/7761', 'R 504327640/6311');
insert into vendas values (20170903, 134933, 55, 24, 73, 3, 14, 'FS 772541473/1422', 'R 824651885/8077');
insert into vendas values (20170909, 11340, 42, 5, 52, 1, 31, 'FS 871501396/7609', 'R 774511548/3256');
insert into vendas values (20160728, 14539, 53, 26, 39, 16, 24, 'FS 145832769/4860', 'R 654938452/6824');
insert into vendas values (20161204, 73017, 52, 83, 21, 38, 14, 'FS 360094154/9165', 'R 890690898/2666');
insert into vendas values (20170317, 85728, 28, 52, 22, 65, 1, 'FS 311709278/3243', 'R 522595390/4802');
insert into vendas values (20160516, 133530, 45, 65, 70, 36, 6, 'FS 017279061/8345', 'R 011289781/1060');
insert into vendas values (20160621, 85905, 19, 95, 59, 75, 13, 'FS 492795560/4215', 'R 327102000/6344');
insert into vendas values (20160327, 205557, 43, 78, 68, 64, 29, 'FS 315992409/8248', 'R 289848832/6939');
insert into vendas values (20160312, 13016, 32, 22, 5, 50, 25, 'FS 105644546/0715', 'R 813713170/2626');
insert into vendas values (20160514, 194925, 12, 70, 50, 32, 25, 'FS 179359686/8385', 'R 101080513/7013');
insert into vendas values (20170731, 23943, 61, 88, 47, 32, 10, 'FS 540917910/8542', 'R 088139121/1111');
insert into vendas values (20170601, 114349, 4, 58, 29, 78, 15, 'FS 979405445/3372', 'R 549656153/6263');
insert into vendas values (20160317, 75159, 3, 4, 94, 75, 1, 'FS 437979138/0633', 'R 956954876/2798');
insert into vendas values (20160110, 04823, 13, 19, 99, 98, 26, 'FS 336713474/1445', 'R 024149500/9579');
insert into vendas values (20160820, 223828, 7, 55, 97, 20, 4, 'FS 748036450/6622', 'R 691125417/3835');
insert into vendas values (20160613, 25230, 52, 12, 50, 7, 14, 'FS 337306837/7682', 'R 475558114/5923');
insert into vendas values (20170916, 142837, 38, 45, 57, 37, 22, 'FS 232734329/2573', 'R 317242709/0080');
insert into vendas values (20160415, 14425, 14, 88, 39, 62, 7, 'FS 118220777/9670', 'R 364738467/1637');
insert into vendas values (20170526, 81317, 28, 18, 59, 91, 14, 'FS 782151589/3885', 'R 896840189/5034');
insert into vendas values (20170325, 02034, 34, 63, 11, 44, 17, 'FS 610038808/6821', 'R 920794900/6676');
insert into vendas values (20171124, 11119, 15, 93, 60, 63, 4, 'FS 529775808/8165', 'R 822903661/1054');
insert into vendas values (20160524, 90138, 67, 9, 64, 19, 4, 'FS 064104253/5476', 'R 489947443/1309');
insert into vendas values (20160623, 182646, 57, 67, 97, 16, 13, 'FS 880105626/6155', 'R 159326130/2055');
insert into vendas values (20170920, 170526, 12, 69, 43, 45, 35, 'FS 109187889/7366', 'R 794996100/4897');
insert into vendas values (20160609, 201543, 8, 70, 24, 68, 36, 'FS 577042066/1378', 'R 177749487/9306');
insert into vendas values (20170712, 83921, 59, 67, 96, 26, 7, 'FS 007847684/1502', 'R 804422102/3581');
insert into vendas values (20160110, 83505, 35, 62, 49, 70, 32, 'FS 785864268/3732', 'R 535865539/2969');
insert into vendas values (20171010, 63537, 22, 28, 66, 20, 29, 'FS 197788106/2453', 'R 874185541/3283');
insert into vendas values (20161218, 154752, 40, 3, 21, 77, 20, 'FS 582018831/1987', 'R 391130564/8084');
insert into vendas values (20170401, 32031, 35, 20, 41, 24, 10, 'FS 495457039/9740', 'R 094009771/2634');
insert into vendas values (20170128, 233542, 4, 89, 63, 69, 30, 'FS 970414306/8132', 'R 858273961/8552');
insert into vendas values (20171019, 05115, 50, 64, 17, 58, 15, 'FS 040839314/9218', 'R 551165775/6618');
insert into vendas values (20170311, 162821, 25, 43, 31, 23, 17, 'FS 161924119/4938', 'R 561507184/3979');
insert into vendas values (20160702, 121552, 48, 14, 38, 5, 28, 'FS 156362403/9960', 'R 496560624/7752');
insert into vendas values (20170201, 163201, 61, 77, 66, 37, 30, 'FS 354298515/5855', 'R 663474317/7292');
insert into vendas values (20170921, 74915, 63, 18, 62, 99, 12, 'FS 338150621/6101', 'R 466574176/5082');
insert into vendas values (20160219, 213019, 55, 57, 13, 42, 14, 'FS 823052093/4945', 'R 421528646/9052');
insert into vendas values (20161024, 33236, 28, 76, 89, 73, 9, 'FS 221056035/2533', 'R 480680490/1199');
insert into vendas values (20161011, 222538, 15, 17, 67, 31, 28, 'FS 253665748/6921', 'R 834033090/2786');
insert into vendas values (20161021, 12659, 56, 96, 68, 77, 13, 'FS 926250544/8225', 'R 650994270/5478');
insert into vendas values (20171026, 172405, 39, 43, 48, 42, 36, 'FS 107332483/1094', 'R 434200086/9652');
insert into vendas values (20160820, 203428, 59, 41, 3, 7, 29, 'FS 976846897/1073', 'R 319194321/2602');
insert into vendas values (20160303, 193758, 63, 34, 33, 70, 19, 'FS 339598074/7172', 'R 628396796/3142');
insert into vendas values (20170204, 90433, 40, 40, 70, 71, 7, 'FS 878455152/2288', 'R 274362674/7368');
insert into vendas values (20160308, 152450, 28, 49, 44, 65, 16, 'FS 633251508/1378', 'R 925815129/9457');
insert into vendas values (20170121, 114115, 31, 96, 96, 10, 1, 'FS 723795865/8457', 'R 519224583/0320');
insert into vendas values (20170629, 35103, 68, 10, 88, 40, 20, 'FS 057225245/3685', 'R 362958313/3501');
insert into vendas values (20170809, 223951, 61, 39, 35, 77, 35, 'FS 498845762/3165', 'R 110535169/2983');
insert into vendas values (20170921, 171112, 2, 93, 96, 39, 19, 'FS 464067341/3250', 'R 473655362/0324');
insert into vendas values (20160525, 32414, 7, 76, 38, 62, 31, 'FS 525383422/9626', 'R 671328360/3272');
insert into vendas values (20170810, 194713, 4, 56, 21, 60, 27, 'FS 438853563/4350', 'R 057994037/7004');
insert into vendas values (20170523, 113908, 62, 18, 85, 87, 25, 'FS 672285553/2308', 'R 543080862/0685');
insert into vendas values (20170513, 165118, 12, 34, 6, 27, 25, 'FS 270387289/3763', 'R 215237060/3665');
insert into vendas values (20171127, 02115, 3, 64, 85, 17, 15, 'FS 857663551/6554', 'R 895349970/8619');
insert into vendas values (20161207, 95333, 67, 45, 12, 61, 21, 'FS 036146775/0140', 'R 238025764/4074');
insert into vendas values (20160330, 130257, 13, 69, 76, 59, 3, 'FS 881771749/4128', 'R 612329353/0851');
insert into vendas values (20170604, 172012, 66, 83, 92, 98, 21, 'FS 194525258/2249', 'R 003048031/6184');
insert into vendas values (20170930, 85016, 39, 56, 100, 36, 12, 'FS 502948539/4192', 'R 189144929/8555');
insert into vendas values (20160229, 81819, 6, 85, 71, 89, 16, 'FS 847095825/8972', 'R 497101448/4418');
insert into vendas values (20160708, 175723, 31, 85, 75, 39, 7, 'FS 476846552/4802', 'R 814714950/2099');
insert into vendas values (20171022, 173254, 25, 38, 81, 79, 13, 'FS 224070784/8573', 'R 243138288/1227');
insert into vendas values (20170314, 200758, 37, 76, 74, 21, 3, 'FS 165340654/1211', 'R 013595137/5727');
insert into vendas values (20170107, 232255, 30, 45, 35, 92, 10, 'FS 442957250/8708', 'R 109167503/9431');
insert into vendas values (20171225, 111016, 11, 59, 78, 31, 17, 'FS 643154481/2484', 'R 730096152/9561');
insert into vendas values (20161217, 180502, 43, 3, 55, 54, 4, 'FS 330447269/7531', 'R 606501176/2303');
insert into vendas values (20171024, 164017, 27, 79, 27, 38, 34, 'FS 164544561/8830', 'R 248132298/9242');
insert into vendas values (20170830, 161143, 29, 66, 51, 29, 20, 'FS 874959271/1422', 'R 411496626/6391');
insert into vendas values (20170302, 163827, 9, 20, 7, 71, 27, 'FS 981580227/4144', 'R 985790917/4006');
insert into vendas values (20160124, 180714, 14, 47, 13, 60, 25, 'FS 205797785/0132', 'R 306230513/1528');
insert into vendas values (20170327, 182258, 20, 54, 59, 19, 13, 'FS 543191663/3854', 'R 671381748/8110');
insert into vendas values (20160814, 230148, 1, 83, 81, 35, 11, 'FS 323658935/1269', 'R 985346315/4296');
insert into vendas values (20170411, 51831, 38, 72, 48, 100, 23, 'FS 050664094/9765', 'R 341449097/2308');
insert into vendas values (20170429, 174512, 17, 66, 65, 81, 33, 'FS 554786081/9111', 'R 358935166/6269');
insert into vendas values (20160408, 195725, 44, 63, 40, 98, 5, 'FS 463748756/9043', 'R 866863079/2697');
insert into vendas values (20170827, 95408, 51, 22, 57, 10, 35, 'FS 611335849/9362', 'R 153588008/4339');
insert into vendas values (20160727, 144451, 18, 71, 65, 29, 35, 'FS 603543969/1789', 'R 074768223/7849');
insert into vendas values (20171115, 10928, 53, 1, 47, 64, 10, 'FS 000762937/7241', 'R 951077026/7136');
insert into vendas values (20170830, 34327, 44, 17, 34, 58, 20, 'FS 579356245/7770', 'R 808722303/9534');
insert into vendas values (20171119, 33107, 3, 46, 55, 100, 16, 'FS 569161951/8707', 'R 874263350/7164');
insert into vendas values (20170115, 32504, 39, 89, 82, 62, 30, 'FS 227219129/3557', 'R 098037371/8531');
insert into vendas values (20160810, 175108, 17, 63, 94, 1, 16, 'FS 191290479/3821', 'R 410026469/7487');
insert into vendas values (20160302, 124256, 27, 77, 53, 15, 25, 'FS 476317725/6993', 'R 871477484/8503');
insert into vendas values (20170127, 103848, 62, 26, 68, 64, 3, 'FS 470001765/5988', 'R 772567934/1381');
insert into vendas values (20161113, 223952, 54, 14, 85, 36, 30, 'FS 174161998/7239', 'R 785316563/5954');
insert into vendas values (20160827, 95138, 12, 23, 5, 76, 27, 'FS 463315041/6123', 'R 355956770/5569');
insert into vendas values (20160701, 202716, 43, 2, 61, 52, 15, 'FS 435795695/6396', 'R 746408291/6433');
insert into vendas values (20170319, 02909, 20, 37, 49, 41, 33, 'FS 101132910/9529', 'R 203042302/4941');
insert into vendas values (20160303, 144505, 3, 26, 24, 73, 26, 'FS 471673704/9145', 'R 254027624/0794');
insert into vendas values (20170511, 22249, 34, 19, 33, 19, 33, 'FS 916795250/7590', 'R 969322608/7204');
insert into vendas values (20161010, 40634, 28, 16, 41, 78, 34, 'FS 704523527/4720', 'R 696527872/3315');
insert into vendas values (20160803, 53735, 9, 21, 44, 66, 30, 'FS 829860054/6493', 'R 968433856/5726');
insert into vendas values (20170515, 82829, 22, 70, 1, 68, 22, 'FS 137743686/2571', 'R 739692775/5432');
insert into vendas values (20171102, 22401, 33, 26, 1, 99, 11, 'FS 409283438/4162', 'R 862118693/4269');
insert into vendas values (20170506, 15646, 44, 83, 42, 82, 15, 'FS 334642310/0951', 'R 335396426/6926');
insert into vendas values (20170621, 202803, 63, 87, 27, 45, 4, 'FS 170086382/0439', 'R 061738697/8689');
insert into vendas values (20160907, 211316, 65, 3, 22, 82, 17, 'FS 679418894/0199', 'R 707192403/7519');
insert into vendas values (20170526, 44848, 29, 52, 31, 3, 21, 'FS 780917423/6681', 'R 604569659/6670');
insert into vendas values (20171102, 232136, 45, 1, 17, 91, 24, 'FS 126200378/1775', 'R 454557185/1302');
insert into vendas values (20170824, 02324, 16, 47, 31, 44, 19, 'FS 465698629/1524', 'R 033977719/7251');
insert into vendas values (20170528, 53408, 68, 37, 76, 97, 21, 'FS 904086651/2673', 'R 419849493/7188');
insert into vendas values (20170513, 231242, 8, 93, 73, 7, 30, 'FS 358649426/4791', 'R 761622635/6587');
insert into vendas values (20171007, 95206, 9, 76, 70, 76, 29, 'FS 760667414/3133', 'R 257451051/2505');
insert into vendas values (20160303, 212528, 55, 28, 52, 61, 1, 'FS 976830286/3569', 'R 395072805/0430');
insert into vendas values (20170212, 10023, 49, 73, 90, 7, 21, 'FS 385251117/1605', 'R 617366533/5342');
insert into vendas values (20160122, 152136, 34, 46, 26, 82, 5, 'FS 554619198/1906', 'R 787049052/0554');
insert into vendas values (20170403, 63533, 42, 68, 76, 30, 32, 'FS 256991671/4771', 'R 312585030/2390');
insert into vendas values (20161216, 203545, 39, 85, 36, 52, 11, 'FS 157347526/1129', 'R 752729852/7582');
insert into vendas values (20161123, 224613, 25, 57, 81, 80, 33, 'FS 107537677/1667', 'R 274959934/8586');
insert into vendas values (20160623, 25641, 66, 86, 43, 87, 30, 'FS 991367750/6600', 'R 644993100/1408');
insert into vendas values (20171001, 190316, 17, 95, 52, 43, 27, 'FS 964089069/1958', 'R 367757711/9596');
insert into vendas values (20160210, 40331, 3, 72, 38, 44, 9, 'FS 796959994/7335', 'R 000291584/7899');
insert into vendas values (20160423, 154843, 56, 81, 29, 70, 25, 'FS 028555157/6011', 'R 144290321/5924');
insert into vendas values (20160210, 73602, 46, 89, 97, 69, 34, 'FS 607616688/7682', 'R 504660481/5532');
insert into vendas values (20160823, 225735, 18, 92, 32, 76, 33, 'FS 272954788/3294', 'R 106954497/3398');
insert into vendas values (20160918, 151934, 18, 29, 79, 33, 25, 'FS 619857255/2616', 'R 018858074/7065');
insert into vendas values (20160403, 80010, 10, 39, 14, 69, 36, 'FS 472286249/5591', 'R 431007219/8880');
insert into vendas values (20160429, 143336, 47, 33, 90, 96, 17, 'FS 372142529/3957', 'R 473002224/0231');
insert into vendas values (20160629, 141254, 18, 44, 33, 65, 17, 'FS 940656721/4937', 'R 252903446/0553');
insert into vendas values (20160729, 32101, 4, 1, 50, 73, 32, 'FS 709941346/4233', 'R 107692890/2257');
insert into vendas values (20170123, 14229, 31, 21, 19, 66, 14, 'FS 995027717/6224', 'R 790364578/4664');
insert into vendas values (20160426, 173847, 32, 39, 11, 99, 16, 'FS 823735360/5139', 'R 961223525/9209');
insert into vendas values (20160421, 121558, 54, 42, 88, 15, 19, 'FS 639343851/1568', 'R 316083565/3697');
insert into vendas values (20161026, 185530, 9, 74, 90, 21, 26, 'FS 848606510/4621', 'R 610907966/0173');
insert into vendas values (20160711, 112253, 60, 53, 35, 44, 18, 'FS 681842686/1834', 'R 883807546/6064');
insert into vendas values (20160616, 63820, 44, 81, 71, 10, 16, 'FS 263447204/4503', 'R 143551451/5089');
insert into vendas values (20171227, 134125, 33, 49, 14, 45, 33, 'FS 923827956/5839', 'R 662655132/4970');
insert into vendas values (20160701, 183839, 52, 45, 68, 32, 6, 'FS 685066699/8493', 'R 276886185/4557');
insert into vendas values (20160608, 162011, 5, 92, 40, 11, 24, 'FS 102251488/7921', 'R 970714760/7759');
insert into vendas values (20170525, 150856, 68, 62, 48, 56, 21, 'FS 771613923/3819', 'R 801976774/0850');
