insert into vendas values (20171122, 153602, 45, 19, 88, 81, 25, 'FS 069264006/1063', 'R 238409272/7390');
insert into vendas values (20160523, 174818, 1, 13, 3, 54, 20, 'FS 451721909/1149', 'R 179863667/3341');
insert into vendas values (20160325, 201928, 34, 28, 67, 10, 19, 'FS 001443610/9562', 'R 553487958/5339');
insert into vendas values (20160304, 12240, 56, 67, 56, 84, 18, 'FS 546689370/3975', 'R 296064784/7614');
insert into vendas values (20171017, 31348, 67, 53, 63, 35, 33, 'FS 464352741/9773', 'R 692229117/0510');
insert into vendas values (20161228, 173616, 63, 88, 92, 58, 15, 'FS 630676941/3902', 'R 497864197/1547');
insert into vendas values (20170424, 185224, 10, 38, 27, 42, 28, 'FS 976773384/0620', 'R 181820647/2017');
insert into vendas values (20160823, 234439, 40, 58, 69, 3, 3, 'FS 128667689/2838', 'R 323402831/4575');
insert into vendas values (20170415, 163310, 64, 99, 9, 34, 35, 'FS 876873367/8329', 'R 272962177/4002');
insert into vendas values (20170806, 171159, 47, 64, 69, 42, 2, 'FS 734643648/2960', 'R 142156135/9209');
insert into vendas values (20161213, 30305, 4, 41, 75, 47, 25, 'FS 261183445/8723', 'R 354350673/7483');
insert into vendas values (20171205, 42140, 48, 37, 36, 95, 22, 'FS 399962979/1956', 'R 714349388/2311');
insert into vendas values (20160212, 84104, 24, 79, 83, 25, 23, 'FS 265317816/9545', 'R 852619207/4312');
insert into vendas values (20170715, 92425, 40, 7, 83, 98, 18, 'FS 662791469/4489', 'R 092691802/3528');
insert into vendas values (20170604, 143301, 56, 65, 60, 69, 34, 'FS 345942360/2890', 'R 832206383/3053');
insert into vendas values (20170611, 51131, 67, 15, 69, 56, 29, 'FS 849914433/5511', 'R 631905011/0019');
insert into vendas values (20170616, 214252, 16, 88, 54, 93, 11, 'FS 926041886/1218', 'R 835292215/6643');
insert into vendas values (20161230, 43949, 33, 20, 91, 9, 27, 'FS 022570270/0910', 'R 333517968/6441');
insert into vendas values (20170506, 145111, 12, 63, 55, 21, 23, 'FS 937869207/7913', 'R 197910202/1988');
insert into vendas values (20170806, 181826, 49, 76, 33, 33, 3, 'FS 189562344/7310', 'R 384973205/4058');
insert into vendas values (20171105, 195053, 35, 50, 100, 21, 34, 'FS 019072629/7584', 'R 859082002/6752');
insert into vendas values (20170315, 122307, 16, 29, 98, 91, 24, 'FS 551087769/7984', 'R 486067832/5938');
insert into vendas values (20160228, 185503, 40, 77, 11, 94, 8, 'FS 711243207/1838', 'R 587232054/1597');
insert into vendas values (20160820, 01940, 33, 35, 74, 81, 18, 'FS 303582116/6033', 'R 408426654/3040');
insert into vendas values (20161130, 125931, 45, 45, 88, 60, 15, 'FS 205264663/1940', 'R 091288233/4259');
insert into vendas values (20170222, 222908, 31, 32, 57, 71, 6, 'FS 255962838/2229', 'R 691590213/7089');
insert into vendas values (20160520, 11124, 68, 19, 15, 55, 7, 'FS 041086091/3388', 'R 706269502/3746');
insert into vendas values (20160921, 95838, 5, 52, 47, 34, 9, 'FS 358572226/4883', 'R 755488995/1327');
