insert into vendas values (20170919, 151331, 53, 84, 43, 94, 12, 'FS 777741352/1780', 'R 009221038/2492');
insert into vendas values (20170805, 133024, 29, 73, 55, 69, 34, 'FS 309170090/6170', 'R 873351026/1225');
insert into vendas values (20170120, 164743, 47, 77, 2, 81, 19, 'FS 990708122/3832', 'R 333743487/2831');
insert into vendas values (20170626, 80736, 35, 34, 65, 14, 20, 'FS 482563924/6726', 'R 736582107/8049');
insert into vendas values (20171009, 21158, 32, 89, 3, 66, 25, 'FS 576380878/2039', 'R 521697702/5925');
insert into vendas values (20160410, 155155, 5, 4, 72, 74, 33, 'FS 954763737/7621', 'R 333197507/4067');
insert into vendas values (20160619, 213057, 8, 15, 69, 79, 8, 'FS 364928306/5590', 'R 874396940/6897');
insert into vendas values (20160804, 205416, 51, 73, 12, 1, 26, 'FS 745350466/2621', 'R 671361370/9809');
insert into vendas values (20160524, 114335, 53, 82, 89, 98, 32, 'FS 920775849/8225', 'R 676330072/3335');
insert into vendas values (20161122, 40653, 6, 23, 83, 92, 27, 'FS 324074630/1058', 'R 954444044/1127');
insert into vendas values (20170914, 32521, 57, 17, 37, 75, 4, 'FS 939342116/8802', 'R 064221811/8510');
insert into vendas values (20170927, 151021, 46, 33, 85, 60, 12, 'FS 191846679/1472', 'R 752643882/4564');
insert into vendas values (20160423, 103730, 32, 86, 30, 81, 28, 'FS 842220401/5751', 'R 268745062/5226');
insert into vendas values (20160121, 175633, 65, 94, 90, 72, 27, 'FS 105666615/5279', 'R 285691908/8183');
insert into vendas values (20171106, 222003, 50, 28, 98, 94, 26, 'FS 141972426/8298', 'R 042479999/4287');
insert into vendas values (20170124, 23750, 5, 60, 90, 4, 22, 'FS 967316667/0104', 'R 667093482/0521');
insert into vendas values (20170916, 73143, 16, 48, 19, 54, 29, 'FS 080836012/8302', 'R 853350526/6277');
insert into vendas values (20170326, 45033, 62, 37, 55, 69, 2, 'FS 310723590/8864', 'R 581642810/7591');
insert into vendas values (20160203, 160835, 31, 85, 71, 95, 3, 'FS 107067317/6550', 'R 047909645/5565');
insert into vendas values (20170918, 174453, 63, 32, 85, 60, 16, 'FS 161397589/4625', 'R 420784622/6835');
insert into vendas values (20171109, 124820, 53, 66, 84, 40, 28, 'FS 549981024/4313', 'R 738953652/4985');
insert into vendas values (20170728, 25206, 27, 78, 37, 30, 14, 'FS 806023846/7519', 'R 929505835/6276');
insert into vendas values (20160330, 31415, 7, 19, 7, 6, 14, 'FS 735970338/3995', 'R 862759118/2791');
insert into vendas values (20160727, 211805, 3, 51, 29, 50, 5, 'FS 627989655/1803', 'R 019672876/2921');
insert into vendas values (20170914, 92516, 52, 87, 100, 51, 20, 'FS 865745692/9145', 'R 303874691/3947');
insert into vendas values (20160708, 204015, 39, 86, 94, 87, 4, 'FS 047838043/2468', 'R 607750456/7619');
insert into vendas values (20160328, 125324, 16, 32, 32, 52, 36, 'FS 712356300/6012', 'R 922201207/0675');
insert into vendas values (20160510, 91521, 50, 93, 12, 46, 6, 'FS 124255867/7173', 'R 558861017/4768');
insert into vendas values (20170829, 192959, 27, 47, 62, 100, 14, 'FS 059770284/4597', 'R 205086082/1350');
insert into vendas values (20160704, 22841, 58, 46, 42, 31, 34, 'FS 145361380/4608', 'R 200842346/6517');
insert into vendas values (20171008, 124850, 33, 60, 100, 74, 30, 'FS 735192839/6743', 'R 443820148/1415');
insert into vendas values (20160224, 195336, 17, 64, 5, 66, 29, 'FS 603924165/2548', 'R 055904118/6743');
insert into vendas values (20160401, 82737, 27, 32, 27, 65, 4, 'FS 069110993/5442', 'R 201279757/5513');
insert into vendas values (20160106, 45619, 14, 100, 23, 74, 14, 'FS 619287693/1026', 'R 536395406/1962');
insert into vendas values (20170205, 75225, 1, 19, 55, 73, 10, 'FS 818511564/0364', 'R 229447715/4492');
insert into vendas values (20170401, 24647, 31, 79, 81, 24, 12, 'FS 051879305/6963', 'R 212566913/8291');
insert into vendas values (20170508, 175753, 10, 50, 97, 62, 30, 'FS 009969725/1362', 'R 185744147/8977');
