insert into vendas values (20160711, 224835, 38, 37, 29, 43, 22, 'FS 707541361/2432', 'R 817224115/1007');
insert into vendas values (20170408, 74626, 8, 68, 66, 77, 26, 'FS 398320874/2462', 'R 129606199/9499');
insert into vendas values (20170204, 14545, 32, 96, 82, 68, 14, 'FS 523141976/8759', 'R 531134584/1937');
insert into vendas values (20160919, 183457, 19, 63, 82, 51, 3, 'FS 717274182/2161', 'R 855835020/2635');
insert into vendas values (20160719, 41700, 43, 52, 39, 85, 18, 'FS 558431003/8977', 'R 744827338/2006');
insert into vendas values (20160118, 181901, 52, 88, 86, 26, 1, 'FS 623495624/0362', 'R 246501370/7577');
insert into vendas values (20160718, 212656, 48, 59, 15, 89, 36, 'FS 283524488/5828', 'R 179693301/4028');
insert into vendas values (20160416, 113521, 16, 57, 59, 57, 14, 'FS 053936066/1133', 'R 336733831/4798');
insert into vendas values (20161122, 182309, 1, 22, 67, 13, 21, 'FS 323071042/2520', 'R 980216911/4034');
insert into vendas values (20161209, 13330, 36, 9, 70, 61, 35, 'FS 549851236/1758', 'R 077704970/8416');
insert into vendas values (20170509, 202125, 47, 13, 39, 94, 6, 'FS 509361947/3135', 'R 604276017/5673');
insert into vendas values (20161213, 72057, 19, 52, 35, 42, 9, 'FS 356347043/0560', 'R 621271295/6107');
insert into vendas values (20161209, 102241, 54, 49, 95, 5, 9, 'FS 214414308/4224', 'R 214318206/1671');
insert into vendas values (20160629, 50613, 33, 76, 96, 100, 1, 'FS 436453664/9511', 'R 642419401/6962');
insert into vendas values (20160502, 22652, 33, 87, 43, 12, 27, 'FS 887047309/6592', 'R 316697318/8822');
insert into vendas values (20170114, 122419, 45, 85, 5, 94, 15, 'FS 849322737/9839', 'R 692119676/2755');
insert into vendas values (20160809, 231226, 9, 96, 50, 43, 34, 'FS 488698013/1370', 'R 522451748/5107');
insert into vendas values (20170726, 125229, 48, 99, 76, 82, 12, 'FS 012476214/9850', 'R 947558211/7115');
insert into vendas values (20170324, 82036, 67, 20, 65, 92, 22, 'FS 455009424/7243', 'R 397643208/9384');
insert into vendas values (20160814, 55415, 56, 21, 39, 7, 13, 'FS 908368591/2627', 'R 394725476/6588');
insert into vendas values (20161029, 63648, 5, 39, 73, 95, 3, 'FS 659735742/2188', 'R 008899181/8834');
insert into vendas values (20161123, 150816, 41, 10, 32, 55, 25, 'FS 773288782/2024', 'R 923600749/6586');
insert into vendas values (20160319, 74639, 31, 42, 69, 60, 28, 'FS 305163021/1217', 'R 609489470/5686');
insert into vendas values (20170105, 101147, 69, 87, 15, 9, 9, 'FS 992879799/1193', 'R 907160339/6125');
insert into vendas values (20170321, 13131, 36, 26, 3, 51, 29, 'FS 631850132/0315', 'R 956302392/5061');
insert into vendas values (20170308, 93916, 62, 85, 4, 24, 35, 'FS 910776017/4119', 'R 766142726/7962');
insert into vendas values (20160113, 80126, 47, 1, 83, 80, 17, 'FS 697695017/5550', 'R 479677428/1041');
insert into vendas values (20161025, 03533, 51, 75, 47, 30, 33, 'FS 883745083/5856', 'R 942892730/8462');
insert into vendas values (20170821, 161353, 65, 69, 70, 66, 12, 'FS 627487249/6718', 'R 988218828/0006');
insert into vendas values (20160404, 43205, 39, 35, 71, 64, 2, 'FS 243038675/7728', 'R 465994830/4027');
insert into vendas values (20160209, 185524, 35, 40, 29, 46, 14, 'FS 048486527/0995', 'R 058602356/8695');
insert into vendas values (20160313, 191904, 56, 89, 68, 15, 6, 'FS 751203053/9196', 'R 993455276/8373');
insert into vendas values (20160206, 124211, 16, 47, 97, 60, 20, 'FS 862686955/4745', 'R 500315185/7979');
insert into vendas values (20161004, 91251, 36, 99, 85, 99, 2, 'FS 886335696/8405', 'R 334299848/6822');
insert into vendas values (20161214, 90045, 44, 21, 7, 69, 17, 'FS 841703977/0078', 'R 691983297/2502');
insert into vendas values (20161026, 60027, 29, 30, 70, 33, 33, 'FS 179626686/6381', 'R 996101955/5829');
insert into vendas values (20170101, 220314, 42, 1, 62, 83, 10, 'FS 850423165/0670', 'R 970072943/0724');
insert into vendas values (20171203, 73434, 38, 88, 98, 55, 23, 'FS 130512124/3652', 'R 297446293/0923');
insert into vendas values (20170418, 11448, 42, 60, 54, 59, 5, 'FS 964105810/8968', 'R 423054716/3458');
insert into vendas values (20160119, 84303, 36, 66, 50, 38, 5, 'FS 429390596/4677', 'R 580357875/4557');
insert into vendas values (20161013, 205804, 68, 7, 99, 84, 20, 'FS 505425858/5491', 'R 440639194/7243');
insert into vendas values (20160924, 24710, 62, 15, 67, 33, 22, 'FS 787167505/0184', 'R 371074624/1038');
insert into vendas values (20170530, 215629, 40, 67, 55, 17, 15, 'FS 858722992/0119', 'R 383438277/3869');
insert into vendas values (20160324, 20859, 53, 52, 56, 30, 11, 'FS 693961421/3050', 'R 645680248/3446');
insert into vendas values (20170121, 232515, 60, 93, 76, 100, 21, 'FS 634753661/0881', 'R 297566443/0853');
insert into vendas values (20160531, 214027, 25, 96, 67, 89, 23, 'FS 520143690/9585', 'R 515518492/7241');
insert into vendas values (20160510, 24625, 13, 96, 83, 66, 2, 'FS 497065803/2530', 'R 096979084/4003');
insert into vendas values (20161017, 113833, 26, 40, 92, 16, 12, 'FS 311996618/6717', 'R 574375911/5670');
insert into vendas values (20170804, 142031, 50, 77, 84, 68, 3, 'FS 485478222/8446', 'R 450311633/8066');
insert into vendas values (20160721, 194608, 47, 62, 89, 30, 29, 'FS 126840318/4348', 'R 517490524/7991');
insert into vendas values (20160902, 91118, 16, 87, 59, 41, 2, 'FS 770090814/0855', 'R 067552581/6460');
insert into vendas values (20170713, 172548, 41, 99, 70, 63, 34, 'FS 137749402/6735', 'R 372284052/4041');
insert into vendas values (20170122, 234235, 11, 45, 20, 64, 21, 'FS 470664049/3875', 'R 650330494/7838');
insert into vendas values (20160423, 63443, 7, 21, 53, 95, 11, 'FS 485959163/6852', 'R 914549755/2377');
insert into vendas values (20170205, 101944, 68, 28, 90, 91, 10, 'FS 076296834/0741', 'R 419290896/7113');
insert into vendas values (20170423, 181755, 62, 6, 44, 100, 27, 'FS 595923554/8125', 'R 065982649/1697');
insert into vendas values (20170210, 214221, 35, 60, 96, 98, 4, 'FS 299398239/3035', 'R 493977114/1148');
insert into vendas values (20161118, 223143, 52, 97, 94, 39, 4, 'FS 318657682/9369', 'R 033005474/7922');
insert into vendas values (20170227, 23359, 28, 88, 44, 22, 32, 'FS 423975608/2952', 'R 298270238/4608');
insert into vendas values (20171013, 230638, 2, 44, 32, 94, 33, 'FS 963758573/6062', 'R 439782384/7858');
insert into vendas values (20171108, 233808, 55, 42, 74, 19, 26, 'FS 811900107/8016', 'R 628674114/1813');
insert into vendas values (20170213, 184844, 28, 46, 9, 16, 1, 'FS 420934781/7757', 'R 898652302/1584');
insert into vendas values (20160712, 220244, 46, 46, 26, 20, 25, 'FS 408371669/9466', 'R 621371149/4497');
insert into vendas values (20171017, 213628, 66, 74, 15, 49, 17, 'FS 653521793/6780', 'R 805988856/3924');
insert into vendas values (20161219, 70540, 5, 69, 49, 79, 14, 'FS 313844491/9081', 'R 390455418/7681');
insert into vendas values (20171015, 90126, 12, 55, 23, 55, 30, 'FS 892640784/5691', 'R 663110265/5650');
insert into vendas values (20160718, 72452, 48, 35, 90, 71, 11, 'FS 492765139/4884', 'R 106839465/0130');
insert into vendas values (20160129, 150417, 37, 58, 37, 4, 5, 'FS 050488478/2055', 'R 727576195/1765');
insert into vendas values (20160107, 135016, 5, 3, 74, 17, 4, 'FS 462974468/8647', 'R 910635366/1026');
insert into vendas values (20171215, 115608, 33, 78, 17, 90, 30, 'FS 199196041/1315', 'R 945027135/9303');
insert into vendas values (20160519, 92005, 66, 36, 61, 3, 1, 'FS 456027814/3048', 'R 952647874/6460');
insert into vendas values (20171201, 03320, 38, 54, 96, 61, 18, 'FS 711632915/7147', 'R 623639743/6919');
insert into vendas values (20160220, 80314, 17, 8, 6, 45, 30, 'FS 516884989/6843', 'R 777417754/5077');
insert into vendas values (20170703, 64334, 27, 10, 68, 74, 19, 'FS 793193332/0683', 'R 875072145/2364');
insert into vendas values (20160116, 181256, 24, 23, 52, 50, 3, 'FS 883033391/9276', 'R 897027883/7753');
insert into vendas values (20170727, 53808, 12, 60, 44, 58, 32, 'FS 888222619/1086', 'R 758628845/0815');
insert into vendas values (20160811, 163549, 60, 86, 81, 6, 6, 'FS 602709528/4196', 'R 111196213/2441');
insert into vendas values (20161216, 205506, 34, 15, 2, 23, 31, 'FS 559850227/8039', 'R 602011746/1722');
insert into vendas values (20170909, 64708, 38, 48, 96, 46, 36, 'FS 396171070/0342', 'R 387889044/5753');
insert into vendas values (20170225, 00236, 15, 10, 10, 18, 18, 'FS 310369223/4153', 'R 614438765/8603');
insert into vendas values (20171217, 12725, 22, 55, 10, 82, 28, 'FS 421642440/7954', 'R 186962898/2711');
insert into vendas values (20161016, 30802, 16, 76, 75, 80, 10, 'FS 242170729/8465', 'R 924516939/7449');
insert into vendas values (20170610, 04456, 43, 38, 6, 16, 12, 'FS 482988754/6874', 'R 104723166/5939');
insert into vendas values (20160330, 35003, 19, 29, 15, 45, 2, 'FS 879702388/5114', 'R 411819782/9861');
insert into vendas values (20160109, 170800, 10, 4, 63, 68, 10, 'FS 583718834/2547', 'R 219419970/3926');
insert into vendas values (20170805, 95852, 16, 88, 63, 94, 23, 'FS 111040641/6376', 'R 015595382/5656');
insert into vendas values (20161201, 234525, 59, 32, 27, 97, 4, 'FS 802073831/0101', 'R 864964870/6480');
