insert into vendas values (20160621, 174846, 26, 18, 61, 3, 3, 'FS 971930865/2054', 'R 715755654/6246');
insert into vendas values (20161219, 221134, 32, 12, 20, 89, 19, 'FS 021234592/5856', 'R 792143209/6594');
insert into vendas values (20171213, 154618, 35, 33, 37, 68, 16, 'FS 064172943/2611', 'R 062004266/8475');
insert into vendas values (20160411, 210220, 53, 84, 46, 3, 11, 'FS 291926288/7730', 'R 434705602/2137');
insert into vendas values (20160309, 35950, 9, 88, 75, 56, 24, 'FS 229378061/1248', 'R 301963068/4690');
insert into vendas values (20170121, 225249, 24, 89, 26, 45, 29, 'FS 375823745/6117', 'R 017541354/8827');
insert into vendas values (20160225, 150109, 34, 98, 90, 51, 22, 'FS 084204170/6457', 'R 600258508/3290');
insert into vendas values (20160724, 144919, 35, 16, 28, 75, 20, 'FS 152682757/3594', 'R 003332948/6382');
insert into vendas values (20161210, 221846, 38, 59, 45, 55, 14, 'FS 426701107/2305', 'R 962378077/5777');
insert into vendas values (20170328, 181337, 48, 3, 13, 27, 11, 'FS 907701935/0830', 'R 117107539/7714');
insert into vendas values (20160703, 95049, 53, 44, 55, 2, 33, 'FS 021637204/7676', 'R 253961521/6598');
insert into vendas values (20170817, 125514, 11, 12, 41, 52, 23, 'FS 291260438/8893', 'R 905454788/6646');
insert into vendas values (20161105, 213025, 15, 98, 93, 42, 27, 'FS 186517463/9196', 'R 632653077/7097');
insert into vendas values (20170302, 80917, 32, 18, 19, 84, 3, 'FS 561754072/3359', 'R 271263635/9687');
insert into vendas values (20160906, 03845, 57, 99, 59, 33, 10, 'FS 290609705/8641', 'R 619014485/1119');
insert into vendas values (20160614, 171616, 26, 11, 78, 41, 2, 'FS 399449522/1427', 'R 402504313/5732');
insert into vendas values (20161004, 225145, 34, 6, 29, 35, 12, 'FS 690477317/3168', 'R 871068606/7647');
insert into vendas values (20171114, 95025, 11, 17, 33, 18, 16, 'FS 990164220/4205', 'R 502389051/9882');
insert into vendas values (20171202, 151519, 16, 38, 48, 95, 35, 'FS 766491899/2942', 'R 887508029/6127');
insert into vendas values (20160619, 124256, 8, 17, 14, 82, 26, 'FS 287514051/6477', 'R 055907457/4613');
insert into vendas values (20160717, 215608, 56, 27, 18, 62, 30, 'FS 604806594/6318', 'R 635631566/2460');
insert into vendas values (20170403, 41918, 31, 94, 10, 17, 10, 'FS 553251205/6032', 'R 775236653/0575');
insert into vendas values (20170528, 114305, 59, 72, 26, 46, 21, 'FS 568689786/0741', 'R 226450003/9950');
insert into vendas values (20160815, 133748, 35, 98, 54, 83, 3, 'FS 899401242/4327', 'R 010684302/8158');
insert into vendas values (20170118, 60207, 38, 38, 1, 87, 20, 'FS 026697311/9032', 'R 728589964/1343');
insert into vendas values (20161115, 130749, 2, 45, 51, 23, 7, 'FS 314971039/7740', 'R 717683171/9627');
insert into vendas values (20160601, 80122, 37, 20, 63, 21, 5, 'FS 249878541/4934', 'R 388312395/4413');
insert into vendas values (20170709, 33705, 43, 31, 78, 90, 14, 'FS 623172850/0917', 'R 853420665/2064');
insert into vendas values (20170406, 50946, 12, 5, 8, 98, 29, 'FS 930227009/0111', 'R 190170818/0215');
insert into vendas values (20170831, 20850, 52, 57, 87, 60, 35, 'FS 281586904/5627', 'R 859543858/3047');
insert into vendas values (20160530, 65518, 60, 64, 90, 24, 22, 'FS 253391813/9390', 'R 140399848/2267');
insert into vendas values (20170618, 70950, 15, 53, 20, 50, 22, 'FS 738036641/8946', 'R 676167762/3016');
insert into vendas values (20171009, 52043, 57, 65, 47, 30, 10, 'FS 417864405/3065', 'R 468185989/2481');
insert into vendas values (20171004, 161937, 61, 47, 78, 3, 3, 'FS 801451559/0540', 'R 857416676/8541');
insert into vendas values (20160128, 173819, 23, 44, 47, 74, 1, 'FS 145564655/4945', 'R 570238711/0200');
insert into vendas values (20170827, 11410, 33, 20, 75, 46, 16, 'FS 706500724/3330', 'R 713035448/7589');
insert into vendas values (20160728, 73358, 23, 15, 100, 54, 1, 'FS 046253115/5301', 'R 771026044/5806');
insert into vendas values (20170906, 230102, 57, 42, 57, 78, 4, 'FS 868380228/6424', 'R 252984116/4392');
insert into vendas values (20171023, 73950, 51, 89, 22, 12, 7, 'FS 616005353/0968', 'R 323968506/1557');
insert into vendas values (20171123, 34535, 38, 95, 54, 34, 23, 'FS 163393195/4269', 'R 723352306/6969');
insert into vendas values (20170823, 85011, 36, 34, 94, 62, 21, 'FS 410921570/9963', 'R 872002807/5582');
insert into vendas values (20160828, 32104, 36, 92, 51, 78, 9, 'FS 159095376/2842', 'R 445483016/9165');
insert into vendas values (20160927, 211139, 64, 27, 46, 81, 1, 'FS 769497202/6382', 'R 733425147/4014');
insert into vendas values (20161204, 90417, 12, 74, 78, 94, 2, 'FS 045852401/4344', 'R 090415681/1396');
insert into vendas values (20170112, 170808, 68, 81, 98, 60, 7, 'FS 331470086/0118', 'R 072072404/1340');
insert into vendas values (20160105, 142702, 51, 18, 29, 77, 32, 'FS 083192322/6188', 'R 093177523/5782');
insert into vendas values (20171117, 64836, 9, 38, 60, 23, 29, 'FS 364005470/0446', 'R 655325049/8271');
insert into vendas values (20160126, 10008, 22, 81, 71, 57, 23, 'FS 487702857/0867', 'R 694743958/9417');
insert into vendas values (20170812, 14243, 14, 16, 17, 93, 34, 'FS 121530200/2514', 'R 602740293/4206');
insert into vendas values (20171223, 163148, 2, 99, 83, 3, 1, 'FS 705533031/7997', 'R 988822270/6852');
insert into vendas values (20170315, 184552, 12, 30, 13, 30, 8, 'FS 301472662/4129', 'R 312449803/8928');
insert into vendas values (20170805, 163749, 57, 19, 41, 78, 34, 'FS 532749117/2543', 'R 816387556/3696');
insert into vendas values (20161211, 85715, 13, 98, 50, 62, 8, 'FS 430337785/4823', 'R 573963126/5910');
insert into vendas values (20170816, 73958, 46, 41, 92, 92, 16, 'FS 718880361/7820', 'R 967775045/2547');
insert into vendas values (20161119, 170336, 2, 58, 80, 27, 20, 'FS 805071303/8460', 'R 100016896/0989');
insert into vendas values (20160528, 173618, 20, 5, 70, 42, 36, 'FS 851828403/5221', 'R 122635269/0339');
insert into vendas values (20171018, 183858, 55, 56, 81, 61, 13, 'FS 937318754/7532', 'R 760522160/4085');
insert into vendas values (20170329, 43328, 33, 17, 13, 75, 9, 'FS 055401552/7366', 'R 838395870/9227');
insert into vendas values (20160320, 75719, 1, 31, 12, 81, 3, 'FS 964460431/2074', 'R 138069650/1707');
