insert into vendas values (20171022, 135603, 59, 81, 60, 73, 30, 'FS 191486129/3072', 'R 261344358/8373');
insert into vendas values (20160807, 191605, 29, 8, 4, 48, 5, 'FS 482474445/7536', 'R 304289471/8218');
insert into vendas values (20170111, 12710, 19, 31, 77, 91, 29, 'FS 371523282/0497', 'R 388837150/8720');
insert into vendas values (20160807, 210255, 23, 20, 41, 46, 33, 'FS 120084805/8422', 'R 835701093/7110');
insert into vendas values (20171223, 81931, 10, 80, 5, 87, 12, 'FS 228395161/8310', 'R 100152718/3790');
insert into vendas values (20160617, 123031, 19, 13, 14, 7, 29, 'FS 882686316/1573', 'R 404233423/5442');
insert into vendas values (20160102, 155543, 64, 94, 86, 1, 23, 'FS 288835782/7162', 'R 197680431/2014');
insert into vendas values (20171217, 62127, 68, 32, 92, 41, 12, 'FS 482545674/7544', 'R 564035532/1308');
insert into vendas values (20160427, 224500, 39, 61, 72, 17, 20, 'FS 531161198/9580', 'R 698203811/2076');
insert into vendas values (20160512, 114107, 60, 17, 26, 14, 34, 'FS 767451188/6962', 'R 534520253/5490');
insert into vendas values (20171227, 170357, 42, 1, 40, 21, 30, 'FS 353983472/1611', 'R 716689562/9824');
insert into vendas values (20170530, 95336, 25, 49, 11, 32, 3, 'FS 733093330/4342', 'R 216394757/0633');
insert into vendas values (20170918, 84851, 10, 46, 20, 29, 25, 'FS 145914310/3288', 'R 655732483/8161');
insert into vendas values (20171106, 143559, 12, 100, 66, 36, 13, 'FS 580927234/3314', 'R 658224746/9862');
insert into vendas values (20160913, 53217, 49, 83, 62, 88, 6, 'FS 771175081/1399', 'R 130280552/7127');
insert into vendas values (20160403, 223755, 32, 83, 43, 13, 36, 'FS 491655595/5897', 'R 202105214/8304');
insert into vendas values (20171130, 161548, 23, 68, 18, 5, 29, 'FS 168091648/6436', 'R 031065294/2071');
insert into vendas values (20160109, 23654, 12, 10, 22, 80, 17, 'FS 372149412/1966', 'R 852290021/4336');
insert into vendas values (20160229, 102145, 48, 77, 76, 11, 36, 'FS 623776529/9680', 'R 854627595/2386');
insert into vendas values (20171219, 75644, 21, 83, 52, 50, 27, 'FS 529753848/3877', 'R 256414217/4095');
insert into vendas values (20170607, 161947, 52, 6, 51, 78, 34, 'FS 483881769/0988', 'R 928145188/0670');
insert into vendas values (20160811, 52440, 37, 37, 100, 38, 5, 'FS 382515646/1594', 'R 191909961/5119');
insert into vendas values (20160210, 03027, 19, 15, 54, 9, 5, 'FS 280740783/5611', 'R 581719820/9005');
insert into vendas values (20161102, 105811, 62, 6, 72, 82, 27, 'FS 502065159/3624', 'R 003807252/7101');
insert into vendas values (20160816, 14639, 40, 16, 45, 61, 33, 'FS 989174633/6995', 'R 193499823/4084');
insert into vendas values (20170911, 53818, 27, 84, 23, 60, 1, 'FS 932742634/0572', 'R 641615086/0013');
insert into vendas values (20170510, 02009, 68, 94, 61, 94, 27, 'FS 042269034/2732', 'R 949701269/0495');
insert into vendas values (20160625, 80817, 65, 87, 70, 80, 26, 'FS 005113371/8695', 'R 896551621/3214');
insert into vendas values (20160609, 04746, 44, 30, 31, 63, 25, 'FS 079362303/5352', 'R 485812306/5348');
insert into vendas values (20160524, 42705, 27, 65, 89, 92, 27, 'FS 253874092/3007', 'R 544773902/3360');
insert into vendas values (20170617, 154636, 56, 10, 68, 93, 36, 'FS 720156608/9614', 'R 860061478/7779');
insert into vendas values (20160124, 132858, 3, 96, 61, 22, 32, 'FS 911160966/7040', 'R 773190065/6926');
insert into vendas values (20170830, 62810, 13, 69, 49, 71, 32, 'FS 938774684/0729', 'R 880310283/1825');
insert into vendas values (20170302, 62808, 44, 71, 31, 40, 16, 'FS 765686081/4649', 'R 541578369/0700');
insert into vendas values (20170611, 125638, 59, 83, 83, 30, 36, 'FS 834452056/6783', 'R 465647483/6158');
insert into vendas values (20161124, 51108, 45, 35, 42, 85, 18, 'FS 529445093/8332', 'R 605824575/2571');
insert into vendas values (20170122, 172830, 1, 41, 71, 24, 27, 'FS 874676690/1918', 'R 598170535/7611');
insert into vendas values (20160329, 215629, 65, 5, 91, 69, 28, 'FS 824757361/8743', 'R 039795837/3252');
insert into vendas values (20160320, 234635, 17, 26, 46, 80, 15, 'FS 417742579/3305', 'R 733118591/6579');
insert into vendas values (20170730, 214211, 52, 78, 71, 17, 22, 'FS 842621772/7039', 'R 462466034/4969');
insert into vendas values (20170417, 33957, 67, 91, 74, 63, 31, 'FS 792934216/8577', 'R 403633094/1150');
insert into vendas values (20170804, 00651, 30, 21, 20, 61, 1, 'FS 760607391/0700', 'R 605097961/5065');
insert into vendas values (20160728, 222045, 12, 61, 32, 26, 4, 'FS 790168952/4154', 'R 291457438/0738');
insert into vendas values (20160215, 22632, 32, 61, 48, 61, 28, 'FS 853473734/4951', 'R 103263023/9884');
insert into vendas values (20170406, 180640, 36, 11, 29, 80, 22, 'FS 705697994/3034', 'R 261403522/3767');
insert into vendas values (20160623, 12112, 32, 9, 94, 31, 19, 'FS 723465300/1113', 'R 109969786/6094');
insert into vendas values (20170614, 191429, 24, 3, 78, 70, 22, 'FS 051386319/0383', 'R 642441480/2620');
insert into vendas values (20170906, 61242, 38, 42, 4, 18, 3, 'FS 896574605/8834', 'R 794565547/7971');
insert into vendas values (20170117, 33252, 56, 28, 20, 69, 7, 'FS 263541399/6779', 'R 905094907/4637');
insert into vendas values (20171016, 144446, 21, 31, 37, 9, 15, 'FS 681236851/1352', 'R 977485115/0049');
insert into vendas values (20160423, 83640, 51, 13, 61, 30, 1, 'FS 006925288/7642', 'R 345548793/0973');
insert into vendas values (20171219, 171957, 29, 10, 71, 2, 21, 'FS 869887104/6708', 'R 692654342/0531');
insert into vendas values (20160331, 91147, 39, 51, 36, 90, 13, 'FS 860608041/6575', 'R 190655691/9148');
insert into vendas values (20170201, 60721, 57, 72, 60, 88, 11, 'FS 921666514/1873', 'R 911421272/5322');
insert into vendas values (20170304, 231041, 31, 19, 50, 34, 13, 'FS 508147333/6384', 'R 852558178/7533');
insert into vendas values (20160123, 25333, 3, 54, 14, 45, 19, 'FS 380578538/1642', 'R 571729490/7342');
insert into vendas values (20170428, 91120, 46, 88, 11, 70, 15, 'FS 529824525/8488', 'R 135349024/0231');
insert into vendas values (20160805, 103135, 47, 57, 20, 85, 26, 'FS 891191702/4220', 'R 298435637/1570');
insert into vendas values (20170913, 231518, 20, 34, 76, 77, 5, 'FS 204949073/1541', 'R 868417225/2792');
insert into vendas values (20160923, 205355, 34, 26, 53, 13, 28, 'FS 961322198/1408', 'R 516598471/1876');
insert into vendas values (20171010, 115506, 25, 61, 43, 89, 26, 'FS 911932467/2384', 'R 528468131/3201');
insert into vendas values (20160417, 04012, 18, 3, 76, 62, 7, 'FS 370144739/6181', 'R 227318310/8635');
insert into vendas values (20160205, 142609, 52, 10, 24, 28, 9, 'FS 594780658/7641', 'R 962001094/1906');
insert into vendas values (20170218, 82633, 4, 45, 87, 79, 14, 'FS 354962467/6831', 'R 963492436/7106');
insert into vendas values (20171226, 135608, 11, 85, 23, 20, 13, 'FS 624974655/6708', 'R 541687458/7343');
insert into vendas values (20170514, 235727, 36, 48, 36, 87, 23, 'FS 535985019/6038', 'R 804660324/9746');
insert into vendas values (20170404, 43754, 6, 15, 74, 87, 24, 'FS 105815167/9443', 'R 726870744/6760');
insert into vendas values (20161027, 175446, 54, 55, 60, 66, 33, 'FS 811781273/0109', 'R 051364685/2852');
insert into vendas values (20170219, 130304, 14, 73, 30, 39, 28, 'FS 535756115/1685', 'R 008482594/4334');
insert into vendas values (20170106, 214958, 50, 6, 57, 41, 16, 'FS 070324993/9126', 'R 762843322/3616');
insert into vendas values (20170829, 133854, 56, 79, 33, 17, 23, 'FS 474194949/7917', 'R 340626140/3705');
insert into vendas values (20161019, 05236, 16, 19, 60, 77, 20, 'FS 630866311/9855', 'R 885573635/4478');
insert into vendas values (20171211, 72521, 54, 41, 78, 100, 12, 'FS 119706118/4606', 'R 889026842/3518');
insert into vendas values (20170906, 173609, 43, 14, 63, 17, 12, 'FS 099030460/0878', 'R 892297324/6803');
insert into vendas values (20161226, 150811, 67, 7, 27, 100, 36, 'FS 157405026/5969', 'R 403942396/2385');
insert into vendas values (20171215, 93307, 24, 54, 60, 61, 13, 'FS 633919308/0319', 'R 982789745/1905');
insert into vendas values (20170312, 45428, 65, 29, 95, 7, 2, 'FS 924941929/1292', 'R 902422909/0849');
insert into vendas values (20160208, 170113, 14, 78, 53, 42, 23, 'FS 815193756/8449', 'R 242334179/6771');
insert into vendas values (20161225, 111730, 64, 60, 38, 20, 8, 'FS 125900482/7580', 'R 033420321/9088');
insert into vendas values (20170307, 134236, 65, 86, 2, 81, 4, 'FS 983034527/5585', 'R 635613400/9576');
insert into vendas values (20161029, 83536, 51, 49, 63, 49, 10, 'FS 298116710/6189', 'R 216273847/1706');
insert into vendas values (20160703, 01607, 11, 45, 9, 5, 19, 'FS 604647051/0941', 'R 468307699/1246');
