insert into vendas values (20160117, 31558, 25, 35, 75, 51, 7, 'FS 914538590/2846', 'R 304191035/8568');
insert into vendas values (20170903, 31509, 54, 50, 2, 76, 25, 'FS 930397477/9362', 'R 949554710/4009');
insert into vendas values (20170402, 121420, 30, 21, 45, 82, 19, 'FS 944190682/9171', 'R 909623451/6449');
insert into vendas values (20171103, 194044, 19, 99, 64, 68, 7, 'FS 041788520/2708', 'R 211304449/8280');
insert into vendas values (20161030, 120310, 32, 39, 41, 77, 27, 'FS 745369272/4317', 'R 180293240/5984');
insert into vendas values (20170202, 174107, 18, 18, 54, 66, 14, 'FS 409867093/7651', 'R 050909536/3425');
insert into vendas values (20161123, 15025, 41, 68, 60, 98, 34, 'FS 814491789/8099', 'R 329047915/3319');
insert into vendas values (20160429, 210154, 44, 43, 61, 19, 27, 'FS 576220116/3317', 'R 079588202/9539');
insert into vendas values (20170828, 222628, 42, 12, 92, 100, 33, 'FS 364865992/9951', 'R 267359448/4433');
insert into vendas values (20161201, 115207, 40, 7, 62, 17, 32, 'FS 770152958/8905', 'R 047587327/5931');
insert into vendas values (20170417, 94140, 1, 60, 35, 57, 31, 'FS 481378246/4965', 'R 523885426/1587');
insert into vendas values (20170201, 31653, 31, 87, 71, 22, 25, 'FS 497867283/8259', 'R 599427806/3005');
insert into vendas values (20160506, 05401, 13, 58, 65, 24, 21, 'FS 997167631/2496', 'R 510800868/7514');
insert into vendas values (20160414, 52030, 59, 52, 12, 5, 6, 'FS 510412764/9886', 'R 542193550/6949');
insert into vendas values (20170616, 15352, 13, 30, 91, 99, 19, 'FS 048431284/2786', 'R 122602850/2327');
insert into vendas values (20171101, 04352, 44, 96, 25, 33, 34, 'FS 210041559/4286', 'R 671905984/8326');
insert into vendas values (20160824, 172332, 2, 53, 66, 86, 22, 'FS 509966245/5267', 'R 193298098/7333');
insert into vendas values (20160303, 123045, 36, 11, 46, 55, 22, 'FS 314126614/0783', 'R 981281603/6616');
insert into vendas values (20160608, 95402, 42, 45, 69, 43, 27, 'FS 404508721/4915', 'R 894362391/5343');
insert into vendas values (20170925, 145412, 61, 98, 22, 71, 15, 'FS 247311247/6408', 'R 028892585/9552');
insert into vendas values (20161118, 73113, 13, 41, 15, 13, 1, 'FS 365167730/0982', 'R 934163408/1596');
insert into vendas values (20170727, 130130, 41, 56, 15, 73, 22, 'FS 459530741/4667', 'R 853894131/1881');
insert into vendas values (20170327, 124350, 49, 51, 95, 57, 12, 'FS 483602594/1932', 'R 307737712/0673');
insert into vendas values (20170121, 160524, 3, 84, 66, 16, 8, 'FS 635128802/9865', 'R 158677889/5761');
insert into vendas values (20160813, 81132, 40, 69, 86, 72, 3, 'FS 236086160/3901', 'R 122527794/9881');
insert into vendas values (20171015, 234617, 25, 91, 26, 8, 15, 'FS 074320229/1628', 'R 155097223/6539');
insert into vendas values (20170509, 95637, 2, 6, 31, 71, 23, 'FS 377607914/1451', 'R 092357337/6853');
insert into vendas values (20160111, 200730, 54, 54, 94, 66, 27, 'FS 864384979/7000', 'R 615899536/1750');
insert into vendas values (20170423, 101011, 14, 55, 48, 12, 2, 'FS 197162948/9947', 'R 179451190/6357');
insert into vendas values (20160909, 41639, 49, 28, 10, 31, 29, 'FS 206597184/7981', 'R 211428836/6839');
insert into vendas values (20170725, 114229, 32, 35, 17, 47, 21, 'FS 747548876/3783', 'R 237002412/0448');
insert into vendas values (20170804, 92654, 49, 52, 40, 87, 20, 'FS 133348566/0317', 'R 925121366/0491');
insert into vendas values (20170427, 50910, 53, 25, 28, 39, 1, 'FS 267285821/7580', 'R 534128563/9315');
insert into vendas values (20161119, 202720, 12, 54, 5, 70, 4, 'FS 809841536/9903', 'R 433141389/0460');
insert into vendas values (20161128, 102330, 39, 31, 97, 98, 4, 'FS 381116159/6559', 'R 361473828/9805');
insert into vendas values (20160523, 184819, 36, 11, 45, 43, 4, 'FS 869734869/4285', 'R 893077901/5326');
insert into vendas values (20160830, 114729, 57, 93, 77, 59, 19, 'FS 062887917/1814', 'R 587184597/4729');
insert into vendas values (20160714, 62041, 41, 32, 52, 24, 22, 'FS 036032009/3107', 'R 106810361/5455');
insert into vendas values (20161226, 42032, 23, 21, 40, 83, 26, 'FS 041611552/1259', 'R 717011995/7905');
insert into vendas values (20160919, 233434, 55, 11, 66, 89, 11, 'FS 535198513/1046', 'R 084610173/3680');
insert into vendas values (20171008, 15253, 29, 14, 59, 1, 9, 'FS 419648290/3946', 'R 959155412/7714');
insert into vendas values (20171011, 61133, 69, 7, 31, 37, 29, 'FS 754736222/7800', 'R 984913431/1603');
insert into vendas values (20170626, 43800, 29, 55, 15, 24, 10, 'FS 738556024/7685', 'R 762921626/2422');
insert into vendas values (20161004, 63739, 32, 38, 9, 40, 14, 'FS 150525035/1697', 'R 325728832/8396');
insert into vendas values (20170302, 40300, 21, 79, 73, 63, 1, 'FS 696476013/1195', 'R 366680175/0145');
insert into vendas values (20160915, 113549, 29, 41, 11, 9, 15, 'FS 752867239/1543', 'R 933321694/1495');
insert into vendas values (20160413, 173505, 10, 46, 83, 100, 25, 'FS 575460229/9153', 'R 338371408/0462');
insert into vendas values (20171003, 204836, 22, 85, 53, 8, 7, 'FS 939879501/5397', 'R 364378220/6846');
insert into vendas values (20170507, 83200, 35, 85, 33, 87, 3, 'FS 488855877/6676', 'R 890307824/1933');
insert into vendas values (20170605, 174612, 33, 38, 100, 47, 26, 'FS 569192701/6282', 'R 805136439/8917');
insert into vendas values (20160113, 20314, 53, 80, 12, 64, 8, 'FS 822293266/8976', 'R 894032052/3632');
insert into vendas values (20160403, 180639, 57, 59, 35, 20, 18, 'FS 918474398/5082', 'R 039882496/5184');
insert into vendas values (20161227, 173846, 66, 54, 55, 58, 19, 'FS 317301841/4699', 'R 728096134/3502');
insert into vendas values (20171024, 40451, 69, 74, 83, 35, 34, 'FS 180090561/2938', 'R 067524085/9766');
insert into vendas values (20171004, 80239, 16, 76, 36, 46, 27, 'FS 927955900/8465', 'R 438836803/6749');
insert into vendas values (20171114, 172314, 57, 27, 78, 5, 16, 'FS 186296214/2495', 'R 057223115/7910');
insert into vendas values (20171114, 64229, 18, 69, 69, 76, 22, 'FS 697017449/7886', 'R 959929846/1293');
insert into vendas values (20171120, 34219, 63, 39, 54, 51, 8, 'FS 608940703/8174', 'R 561604129/3898');
insert into vendas values (20161111, 213924, 53, 25, 22, 36, 2, 'FS 276635153/2845', 'R 127587591/9887');
insert into vendas values (20170922, 215146, 28, 7, 59, 3, 6, 'FS 535752802/1348', 'R 480026095/5119');
insert into vendas values (20161109, 22958, 20, 48, 76, 78, 34, 'FS 346160219/6237', 'R 348437118/9314');
insert into vendas values (20161207, 121024, 17, 97, 51, 97, 30, 'FS 765192286/8249', 'R 815130476/5816');
insert into vendas values (20171001, 190855, 55, 55, 56, 43, 35, 'FS 092129289/8054', 'R 771234678/8464');
insert into vendas values (20160213, 134910, 21, 82, 23, 95, 14, 'FS 895272980/8045', 'R 815373076/1433');
