insert into vendas values (20160814, 75651, 65, 26, 43, 24, 25, 'FS 183036171/8193', 'R 966327232/1432');
insert into vendas values (20160609, 05028, 4, 47, 53, 93, 1, 'FS 943323120/8788', 'R 469430110/7167');
insert into vendas values (20160429, 153523, 2, 43, 67, 8, 1, 'FS 885249245/8691', 'R 826928551/2815');
insert into vendas values (20160403, 72525, 61, 6, 5, 21, 33, 'FS 598660524/2021', 'R 093850053/6682');
insert into vendas values (20171114, 74938, 56, 85, 9, 24, 17, 'FS 427420817/1083', 'R 370354518/1064');
insert into vendas values (20161213, 143904, 42, 62, 80, 95, 26, 'FS 490871369/4482', 'R 082082777/3076');
insert into vendas values (20171020, 63218, 67, 100, 61, 99, 22, 'FS 849205217/6095', 'R 512282919/6006');
insert into vendas values (20170217, 94836, 63, 95, 100, 92, 14, 'FS 352517884/4758', 'R 845137645/1823');
insert into vendas values (20160121, 232909, 38, 18, 31, 32, 31, 'FS 373437267/8798', 'R 171138606/4033');
insert into vendas values (20160908, 230102, 43, 42, 9, 68, 23, 'FS 523998776/7095', 'R 095204487/8380');
insert into vendas values (20160520, 90131, 37, 84, 86, 1, 2, 'FS 851828772/3052', 'R 718091297/2387');
insert into vendas values (20160813, 121434, 30, 17, 37, 59, 23, 'FS 820516781/6336', 'R 869513891/2383');
insert into vendas values (20160331, 61642, 34, 65, 41, 56, 30, 'FS 473484174/7034', 'R 935327504/8058');
insert into vendas values (20171023, 112000, 28, 100, 68, 39, 1, 'FS 458085321/0637', 'R 361488266/5749');
insert into vendas values (20170119, 84813, 46, 39, 81, 16, 28, 'FS 332809533/8518', 'R 753568778/1484');
insert into vendas values (20170228, 111727, 15, 11, 6, 13, 13, 'FS 700403920/0301', 'R 799517688/6844');
insert into vendas values (20161126, 03049, 59, 82, 88, 65, 33, 'FS 986341361/9902', 'R 059965774/6186');
insert into vendas values (20160622, 73903, 16, 45, 27, 96, 13, 'FS 397859504/1186', 'R 115793251/0719');
insert into vendas values (20160820, 53048, 26, 19, 18, 85, 28, 'FS 683540194/4167', 'R 158143828/8370');
insert into vendas values (20170325, 40241, 24, 37, 29, 65, 19, 'FS 250965256/3611', 'R 377240851/1525');
insert into vendas values (20170710, 64534, 64, 35, 2, 68, 11, 'FS 661273708/9202', 'R 640867451/6645');
insert into vendas values (20170330, 215046, 48, 84, 83, 8, 22, 'FS 881619073/8999', 'R 217999630/6021');
insert into vendas values (20170725, 170125, 31, 83, 27, 69, 30, 'FS 209920990/3398', 'R 173127787/8774');
insert into vendas values (20170510, 13543, 67, 6, 5, 61, 32, 'FS 517083204/5538', 'R 220444501/2217');
insert into vendas values (20160212, 15456, 29, 1, 40, 95, 14, 'FS 775517077/6148', 'R 805187068/6955');
insert into vendas values (20160624, 42321, 62, 19, 29, 32, 14, 'FS 936398147/7056', 'R 503874147/7821');
insert into vendas values (20170605, 115613, 36, 55, 20, 97, 4, 'FS 606947156/8981', 'R 128800493/7793');
insert into vendas values (20161224, 172122, 11, 91, 29, 25, 31, 'FS 956205100/0401', 'R 596294395/6715');
insert into vendas values (20160402, 21243, 14, 52, 87, 42, 1, 'FS 559882367/1902', 'R 976548110/1423');
insert into vendas values (20161019, 61614, 50, 62, 1, 100, 18, 'FS 720077097/4432', 'R 442808881/5722');
insert into vendas values (20160224, 94847, 40, 84, 96, 69, 8, 'FS 654315703/7074', 'R 017997198/4016');
insert into vendas values (20160812, 41231, 43, 34, 96, 81, 17, 'FS 702503406/2992', 'R 049846702/0764');
insert into vendas values (20170911, 25342, 29, 40, 26, 68, 20, 'FS 934543381/6941', 'R 027875102/8702');
insert into vendas values (20160322, 13736, 15, 51, 46, 36, 1, 'FS 040519061/1341', 'R 109107982/6342');
insert into vendas values (20170820, 110132, 54, 55, 15, 78, 15, 'FS 915924102/0304', 'R 987651166/2834');
insert into vendas values (20170308, 44457, 21, 2, 41, 11, 11, 'FS 821415706/9709', 'R 193915666/9873');
insert into vendas values (20170909, 42543, 29, 69, 99, 12, 14, 'FS 698753291/3736', 'R 476237827/2276');
insert into vendas values (20160226, 73220, 30, 42, 24, 51, 9, 'FS 983576697/8473', 'R 928782334/3187');
insert into vendas values (20160205, 125101, 30, 11, 79, 96, 29, 'FS 551248248/7692', 'R 574483424/2142');
insert into vendas values (20160921, 61758, 50, 51, 25, 30, 36, 'FS 118996277/5348', 'R 307087880/5080');
insert into vendas values (20170705, 194437, 51, 58, 81, 32, 27, 'FS 943190821/9284', 'R 995364464/8455');
insert into vendas values (20170511, 92024, 5, 10, 74, 49, 34, 'FS 727462634/4467', 'R 488002852/1210');
insert into vendas values (20160921, 60713, 28, 50, 89, 74, 20, 'FS 233465331/3597', 'R 278722505/5077');
insert into vendas values (20160709, 34421, 30, 34, 26, 84, 11, 'FS 844732204/5506', 'R 125316147/4073');
insert into vendas values (20171217, 61225, 50, 3, 91, 4, 22, 'FS 665880046/0671', 'R 022427781/8501');
insert into vendas values (20171105, 170120, 7, 14, 23, 45, 8, 'FS 791880803/7500', 'R 896569535/3311');
insert into vendas values (20171121, 55226, 35, 1, 72, 54, 21, 'FS 542067831/4960', 'R 918999690/9772');
insert into vendas values (20170411, 164327, 10, 21, 74, 1, 5, 'FS 235148126/9677', 'R 027556759/3140');
insert into vendas values (20170902, 174454, 7, 28, 45, 97, 27, 'FS 969767495/3669', 'R 934223468/5710');
insert into vendas values (20170710, 151016, 14, 86, 72, 67, 35, 'FS 372112221/6511', 'R 107217490/5589');
insert into vendas values (20170112, 155204, 36, 35, 27, 53, 22, 'FS 448771728/1087', 'R 507105205/5843');
